epoch,loss,mae,val_lose,val_mae
1,829.9781102237538,20.734884,1206.0921735192976,32.362186
2,209.71311787662344,11.508103,115.7145027747521,8.904694
3,150.00271759685288,9.738433,253.82318480401977,11.992013
4,125.40003217387404,8.753913,304.95066794370996,15.23163
5,101.27879061250606,7.893032,164.99299504206732,9.746569
6,87.0371917659401,7.3388176,360.34406221829926,16.043545
7,79.8705791897244,7.0056505,227.37427801148505,11.231074
8,68.11954385806352,6.5520453,154.6122272850102,9.807186
9,62.70514186630901,6.188039,512.3160663832966,19.86079
10,53.086058494372246,5.7271957,361.6282450358073,15.949204
11,49.95659104371682,5.546559,680.8558725210337,23.560364
12,45.07220979022165,5.179238,906.0851899497529,27.719666
13,44.902766659728485,5.197454,142.4711664313944,8.438808
14,40.235691657433144,4.969817,156.0417950622037,9.909628
15,39.14826384976379,4.927057,761.4156050722823,25.322811
16,34.344878579816246,4.5928535,189.92271697215546,11.460995
17,32.946852993761375,4.501194,133.27540992671607,8.823385
18,30.861555547795746,4.3799386,145.14920448238013,9.289485
19,28.837539648398376,4.2554464,151.58281401283722,9.347882
20,27.019772537753113,4.082047,337.2470035389957,16.04255
21,26.421554524674374,4.018175,778.59181252504,25.386183
22,23.809155496776615,3.8326526,176.70623296753973,9.394823
23,24.20700332445976,3.8660507,188.2003413795406,11.620335
24,22.919755797100883,3.7686481,159.86840142144098,10.343251
25,22.593447954226765,3.7704558,181.73937068841397,9.954619
26,19.69891209072537,3.5093207,382.41077599158655,16.920853
27,19.838987252651116,3.5256248,246.4745847261869,12.303687
28,20.27899253062713,3.5709198,126.41090288732806,8.889556
29,17.2502662218534,3.2958972,125.69344662397336,9.0771475
30,17.790652491088608,3.3435807,230.58762535682092,13.035743
31,18.22372466682369,3.370718,265.53382182325055,12.630146
32,17.53873696694007,3.3202238,125.08096124371912,8.746981
33,17.68150462452163,3.2934325,146.50716954418738,8.735887
34,16.17767265923003,3.1676555,168.7495863172743,9.55453
35,15.07882296325814,3.0778396,209.3206836667835,12.65633
36,15.046490310603737,3.075551,188.1213878403362,10.015349
37,14.354332646753035,2.9911585,142.2876055790828,8.809052
38,14.064793122120392,2.967888,137.22300902798645,8.613865
39,13.928838501628647,2.9792218,159.2660639836238,9.266032
40,13.670911034967146,2.9141235,179.56186356503738,9.932119
41,13.342724702297113,2.8995047,128.1200864742964,8.218953
42,12.907726815623096,2.8603923,125.97147656302167,8.64339
43,12.65405475991404,2.808211,307.0717563466129,13.873822
44,12.291889247731266,2.794706,141.47996840517746,8.485014
45,11.890809817191881,2.7348902,125.7700540591509,8.180117
46,11.608823397220709,2.6900866,131.64229068593082,8.359962
47,11.045204164635422,2.6231527,140.54806388137686,8.598721
48,11.298109627177572,2.6751604,132.21449569962982,8.561048
49,10.782123516767452,2.6123745,117.57211835160214,8.249708
50,10.875306306741177,2.6239426,127.68528799725394,8.59879
51,10.231904963142851,2.5262263,122.27193287906483,8.399333
52,10.197955653198765,2.5362005,126.15132193280081,8.7977295
53,10.032950670291216,2.5155802,121.83913470537235,7.9478536
54,9.643020601354094,2.4774165,120.39225684271918,8.634059
55,8.795655550100864,2.3544633,137.6784231071798,9.274326
56,9.158081419447548,2.4202363,137.86278879540598,9.19821
57,8.737607248827942,2.3560338,154.48635730580386,8.865626
58,8.93827027337164,2.3763158,123.04614404531625,8.610229
59,8.527493892571865,2.312605,131.31884028768948,9.00703
60,8.128718730730888,2.2737863,120.08683163895566,8.028087
61,7.852373614270463,2.2516477,134.28023007384732,8.25353
62,8.162536038292778,2.277662,124.23965428018163,7.9901223
63,7.971051666471693,2.2339478,127.2567258329473,8.017957
64,7.751473455347567,2.2239084,167.05734018179086,9.234975
65,7.62399168096037,2.178659,144.67674056485168,8.80097
66,7.424420415845692,2.1489518,124.26461263803336,8.385224
67,7.452415325702765,2.1675816,119.96158339019514,8.195851
68,6.43525817251613,2.0100179,123.0178086696527,8.176716
69,7.138901737001207,2.1120596,135.1530821384528,8.359878
70,7.0787314635056715,2.1164105,131.1881354568351,8.202157
71,6.3943619340912905,1.9937704,146.39707320775742,8.47212
72,6.873208626722678,2.0892837,127.49588042039137,8.248677
73,6.03489700341836,1.942526,134.1813110286354,8.360062
74,6.35221598800431,1.9944524,124.59938349275508,7.9864054
75,6.452833874612792,2.0213022,125.97783484825722,8.18956
76,6.730864859034872,2.0528727,131.8459035107213,8.352729
77,6.375800839856139,2.000624,121.96080046433669,7.9715133
78,5.959486009728195,1.9504266,121.0390859098516,7.9783416
79,6.3030563195546465,2.0133634,163.01465482793301,9.213819
80,6.532552615190164,2.0145705,139.72936359633746,8.451853
81,6.2343429622487125,1.9823925,134.64215009640424,8.2608795
82,6.0543346292952185,1.9591435,133.03261334671933,8.219021
83,6.425482809034168,2.0371351,126.47549304799136,8.052263
84,6.034780677567181,1.9414628,120.89092059013171,8.203207
85,6.429829250034104,2.0105245,132.5458888844547,8.25677
86,6.285729962536412,1.9894282,117.3778433840499,7.9778843
87,5.857419743497148,1.9098403,123.59402328882462,8.199305
88,5.675309971866445,1.9015073,143.52760484483508,8.472623
89,6.134966597597823,1.9677827,124.00468425261668,7.9289103
90,5.692578535813552,1.89118,123.88157327766092,8.363517
91,5.9458752656594305,1.9343147,126.92684969127687,8.106934
92,5.820864796638489,1.911137,127.76221704075479,8.145989
93,5.8899826229128065,1.9300603,130.4237418867584,8.423036
94,5.625731802394247,1.884232,130.01292302058295,8.30384
95,5.598869104670663,1.8619536,121.70460735223232,7.9159284
96,5.78268207444085,1.9185388,134.61315725603674,8.474997
97,5.708375773878179,1.9054567,145.28816611135107,8.6526985
98,5.6192257271872625,1.8678464,120.55470171545306,8.063356
99,5.207967289492616,1.8081028,121.94285449818668,8.010319
100,5.299125142586537,1.8240888,125.3813710661016,8.114071
