epoch,loss,mae,val_lose,val_mae
1,823.6348492355482,19.734598,1245.6663137289718,30.323671
2,276.8367626169786,13.274947,477.57729705429756,17.88727
3,192.4964796260079,11.037156,709.1615117526947,21.730606
4,151.461826208866,9.876076,409.5032884458382,16.345596
5,129.83887765921799,9.025018,348.5459261807528,14.646584
6,106.01857337339676,8.17977,1167.9655676857035,29.190489
7,102.03659887194846,8.020379,410.4672671911338,16.130476
8,91.06093805486506,7.561922,1898.4293850441454,33.232002
9,90.90325824377159,7.568262,1586.43377718186,35.48193
10,83.54847804322812,7.252907,381.2950918194232,15.561837
11,76.23328768208277,6.8830447,297.30901291791133,14.003827
12,73.42239164328618,6.786995,852.1924634855274,24.349651
13,69.6793520820332,6.5901318,247.04600065234723,12.620832
14,67.62199080904112,6.502584,414.0645392922794,17.048887
15,61.522468471697096,6.2752805,533.9870965587052,19.637999
16,59.45848885874485,6.154215,274.8168300519865,13.035204
17,54.4473327255929,5.850364,266.31453737133114,13.257212
18,49.99898405296067,5.6003323,272.66402137470754,13.6484165
19,48.73581872351879,5.543803,376.47425075945796,15.051893
20,46.64401876820175,5.4058285,447.2210444690072,16.504667
21,44.981692312448,5.322857,251.2773720372382,12.163581
22,41.78254313477433,5.0908847,301.4947697508569,13.38698
23,39.620463406975894,4.9756207,372.12803413268716,16.168581
24,38.754521613027535,4.9340525,223.3058428432852,12.1314945
25,38.87965421625637,4.932721,241.94448943316618,12.416362
26,36.69766756217535,4.802654,223.51216479758742,11.860857
27,34.689809469403215,4.6613145,216.72547973116028,12.147196
28,32.57408996146843,4.5461907,256.95664631236684,12.591347
29,31.049509759042778,4.4068403,352.42072479737635,15.7212305
30,32.73852105234184,4.5415154,240.0985115581655,12.939717
31,30.710697724857432,4.368625,378.7888007002506,15.20783
32,30.361465188908703,4.39594,377.0271683623234,15.293531
33,29.323013033671387,4.2939725,286.68654980039,13.209924
34,27.913654402190563,4.1504016,219.07877661285127,11.8589945
35,25.464725841175426,3.9912858,534.2282943402595,18.570318
36,25.708930139660623,4.0093393,209.1758333977956,11.698041
37,25.186440867323714,3.9552636,217.6263834839411,11.9009285
38,23.94725324933329,3.877761,292.1186226965484,13.347786
39,23.40702269719034,3.8515334,290.29254763734104,13.217243
40,22.01776692871529,3.7418437,238.7937002776991,12.032636
41,20.951687525512913,3.6383004,229.7159236357174,12.172527
42,21.486140456854127,3.6433866,254.4106634347409,12.579797
43,20.748606275534673,3.6232672,245.96967623222108,12.260742
44,20.259707430467248,3.5889285,217.74281198498187,12.107831
45,19.32041224651371,3.4980233,208.80311600792217,11.76293
46,18.300149839404646,3.3887453,202.4268356704032,11.506832
47,19.312931737372793,3.4746087,269.3782135509552,12.786943
48,18.103835073596866,3.3909287,232.32821118427896,12.049479
49,18.66165403886275,3.4135993,251.50546166731075,12.695204
50,17.842103471942977,3.341646,243.013713945467,12.347755
51,16.741419817674608,3.2452762,242.56720608950937,12.233413
52,16.15155697378883,3.1838806,273.73597595568435,12.996406
53,16.62997135631541,3.222422,199.58540768546854,11.531894
54,16.425304997626046,3.2061217,230.72291095754042,11.975
55,15.061158637524501,3.0690222,213.10082889495686,11.588195
56,14.56745169804483,3.0178785,232.86814648497338,12.144504
57,14.579960862158028,3.0267742,210.96420278226202,11.818038
58,14.37673641313631,3.0001328,288.6101935738548,13.144668
59,13.845914242314358,2.950975,211.46624572944302,11.6761265
60,13.793909055876435,2.9335992,231.33969635036965,12.017636
61,13.412625833416156,2.8996582,212.7721010639918,11.678779
62,12.89776104741768,2.8690321,234.76315878886803,12.106818
63,13.16693313109046,2.8685415,233.48219531870143,12.042751
64,13.01571107378193,2.8544722,211.79328972855566,11.841432
65,12.603199617110471,2.8121326,252.94830942408925,12.503249
66,12.055910018676105,2.756353,211.32681750401244,11.734108
67,12.479285986453242,2.794266,249.65738871093316,12.404619
68,11.824760012023164,2.7255983,213.9576593507845,11.625354
69,11.785565027791124,2.7236595,209.54849875547032,11.819014
70,11.825657654148584,2.7130177,216.39386253220937,11.66427
71,11.460930416290772,2.6771328,248.24335619812555,12.377771
72,11.401325997609293,2.67282,258.9799971147017,12.6866255
73,10.716612632261878,2.6088529,216.60117023216424,11.677304
74,11.370506201623384,2.6531198,240.73700079688413,12.213673
75,10.636401868334003,2.562424,260.41785669581776,12.59213
76,10.622960723020176,2.573327,202.41553597951741,11.609418
77,10.71772364584095,2.5926476,207.63858219901508,11.526889
78,10.987395460805367,2.6289601,236.83967889523973,12.155059
79,10.582120670991785,2.5684917,211.21731791096786,11.997698
80,10.800417675691492,2.6194863,205.5101430352359,11.583519
81,10.103745105219822,2.517428,219.59353339863333,11.875048
82,10.124343268586564,2.519589,201.9025413798776,11.465008
83,9.538201751980978,2.4524653,215.12720216149316,11.749231
84,10.007609593464517,2.523183,203.75100198021548,11.564572
85,9.895919867802856,2.5122864,241.26909647820892,12.48256
86,9.31270286913649,2.4079628,200.55444068024715,11.607049
87,9.514252140772747,2.4333024,257.05055982416326,12.63735
88,9.323502535488517,2.406844,215.71688096833526,11.756869
89,9.527382182564965,2.4593012,233.81846142665162,12.095213
90,9.54586675120335,2.4444091,206.50715057862632,11.627936
91,9.343961921392703,2.412641,207.22068456149995,11.556907
92,8.667506673544274,2.355465,230.2819096400351,12.174874
93,9.48796256723251,2.452912,214.95985661470954,11.779821
94,8.672082346815902,2.3307574,236.5870563282686,12.268689
95,8.873903456431234,2.3433566,202.943821218562,11.630257
96,8.690480968318946,2.3426287,241.72384413720877,12.22984
97,8.987120096271264,2.35859,238.15666285768125,12.239039
98,8.756874346265606,2.340519,202.749617061513,11.496194
99,9.03034001790691,2.3745582,218.2589158382858,11.885461
100,8.333712322826692,2.2935767,245.57305634170504,12.410575
